DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
13.04.2018 19:51:32;50;47;0;0;47969;6386;7864;2376;5390;3436;1101;
13.04.2018 19:51:33;50;63;0;0;31526;34778;25934;11030;12045;11649;7025;
13.04.2018 19:51:34;40;67;0;0;33195;25487;19512;5978;6634;7122;6385;
13.04.2018 19:51:35;34;50;0;0;116912;12221;19429;15329;15089;20447;1497;
13.04.2018 19:51:36;30;51;0;0;234112;53748;23736;28205;20846;13344;19722;
13.04.2018 19:51:37;27;51;0;0;51821;67547;17967;12957;12363;9246;1753;
13.04.2018 19:51:38;29;48;0;0;34428;16657;16858;17833;6832;4815;2165;
13.04.2018 19:51:41;40;43;0;0;121894;10332;15992;31209;43971;15651;1309;
13.04.2018 19:51:42;48;41;0;0;950283;119593;169964;130653;174869;7602;4061;
13.04.2018 19:51:43;44;34;0;0;79230;37785;8210;19384;7815;3178;1133;
13.04.2018 19:51:44;50;26;0;0;365958;48542;85112;90795;86826;64239;18598;
13.04.2018 19:51:45;35;30;0;0;229512;34527;35446;35213;16565;14780;9044;
13.04.2018 19:51:46;37;38;0;0;43582;17512;19796;22102;14199;14670;6339;
13.04.2018 19:51:47;38;34;0;0;59716;9024;9249;10979;5711;7187;2837;
13.04.2018 19:51:48;35;35;0;0;53915;20834;3973;18185;9096;5453;5217;
13.04.2018 19:51:50;29;40;0;0;75637;28739;9560;6359;3934;2998;589;
13.04.2018 19:51:51;21;40;0;0;68595;17096;35775;22617;9260;5871;1915;
13.04.2018 19:51:52;24;43;0;0;618531;157746;92884;103701;91981;58596;13424;
13.04.2018 19:51:53;30;37;0;0;22475;1867;2196;1344;5006;2918;1206;
13.04.2018 19:51:54;44;26;0;0;147332;14033;14546;9762;25249;9460;2467;
13.04.2018 19:51:55;29;21;0;0;123316;26446;16492;12075;3037;3823;1405;
13.04.2018 19:51:56;16;24;0;0;64661;24066;6938;9038;2667;1807;909;
13.04.2018 19:51:57;10;27;0;0;67772;7363;10193;10787;9088;5182;2120;
13.04.2018 19:51:58;8;40;0;0;90921;14987;69687;29955;20324;20472;16004;
13.04.2018 19:51:59;21;34;0;0;56448;8355;2761;9167;5479;1620;1335;
13.04.2018 19:52:00;37;37;0;0;131107;69797;29689;15445;28349;15568;4599;
13.04.2018 19:52:01;35;37;0;0;109908;17551;11292;7715;12962;4014;7390;
13.04.2018 19:52:02;21;20;0;0;271998;6276;14581;8323;9211;2633;956;
13.04.2018 19:52:03;20;21;0;0;499603;37879;61005;13522;38302;37289;24078;
13.04.2018 19:52:04;30;16;0;0;35873;13242;17295;22372;27699;8957;15118;
13.04.2018 19:52:05;41;14;0;0;149098;21600;20504;54705;37802;25284;8683;
13.04.2018 19:52:06;66;30;0;0;16556;5277;11299;7418;14920;2579;1782;
13.04.2018 19:52:07;66;38;0;0;64536;13757;14804;9430;5912;6053;3290;
13.04.2018 19:52:08;53;37;0;0;155230;23101;31888;33970;19003;14787;12651;
13.04.2018 19:52:09;44;44;0;0;23050;11852;2753;2656;3723;1826;1336;
13.04.2018 19:52:10;41;37;0;0;42774;7396;5452;8525;18191;7269;6976;
13.04.2018 19:52:11;43;40;0;0;19202;9000;9529;13988;3021;3734;2855;
13.04.2018 19:52:12;48;38;0;0;64497;8138;6321;6217;10328;3326;5871;
13.04.2018 19:52:13;56;34;0;0;49694;10887;15480;7960;19572;5880;6707;
13.04.2018 19:52:14;44;35;0;0;144107;24413;12026;21426;16125;9019;1834;
13.04.2018 19:52:15;50;35;0;0;11765;8070;3036;2845;2889;1807;666;
13.04.2018 19:52:16;47;48;0;0;42323;24257;17385;5411;9369;2032;2866;
13.04.2018 19:52:17;38;43;0;0;34294;4522;3048;1547;3843;2842;850;
13.04.2018 19:52:18;35;48;0;0;226136;53895;36798;21341;21106;10672;5680;
13.04.2018 19:52:19;44;40;0;0;84434;18805;13383;7439;38997;5067;10901;
13.04.2018 19:52:20;47;38;0;0;31170;20946;11887;18693;8341;9372;3072;
13.04.2018 19:52:21;53;44;0;0;33393;7341;13990;5672;10457;11539;4694;
13.04.2018 19:52:22;54;51;0;0;166064;81293;51457;8143;23078;10460;4016;
13.04.2018 19:52:23;41;54;0;0;285753;99174;16773;14367;31416;18327;4725;
13.04.2018 19:52:24;38;40;0;0;295953;19247;24405;64392;33053;7850;5834;
13.04.2018 19:52:25;47;41;0;0;23546;3791;18798;5947;18852;21817;3466;
13.04.2018 19:52:26;50;37;0;0;63526;23721;11603;8010;10328;8310;2896;
13.04.2018 19:52:27;53;23;0;0;121911;6631;5543;5125;15632;5050;2159;
13.04.2018 19:52:28;60;38;0;0;26089;20288;5255;7869;10805;3191;3867;
13.04.2018 19:52:29;53;40;0;0;18790;14526;11814;14324;10226;6904;2652;
13.04.2018 19:52:30;60;34;0;0;53766;5172;8721;4320;14922;4439;3099;
13.04.2018 19:52:31;57;53;0;0;10602;5729;5876;3022;2288;1182;1245;
13.04.2018 19:52:32;57;53;0;0;46620;42885;13591;19057;18691;8086;9108;
13.04.2018 19:52:33;44;43;0;0;46437;7519;4599;7897;3450;1506;929;
13.04.2018 19:52:34;34;54;0;0;11134;1333;7399;1207;1247;1234;967;
13.04.2018 19:52:35;34;48;0;0;69492;21418;15671;16182;13115;3287;5962;
13.04.2018 19:52:36;14;40;0;0;153751;33048;13152;28145;5944;6443;1498;
13.04.2018 19:52:37;16;47;0;0;70333;29215;5775;11183;6689;5207;3642;
13.04.2018 19:52:38;27;51;0;0;17137;6987;32942;5385;11373;6201;1722;
13.04.2018 19:52:39;30;30;0;0;116631;2752;2620;27317;18190;5649;2338;
13.04.2018 19:52:40;43;34;0;0;79723;16255;8628;7378;8279;6525;4545;
13.04.2018 19:52:41;50;27;0;0;61020;6548;10811;10804;11135;5112;5449;
13.04.2018 19:52:42;57;16;0;0;38025;7681;14113;9053;29389;27894;3266;
13.04.2018 19:52:43;64;43;0;0;22436;27861;14069;14357;18992;7193;3855;
13.04.2018 19:52:44;61;50;0;0;35668;21823;5114;10500;3993;2583;1440;
13.04.2018 19:52:45;56;60;0;0;39400;23792;14974;7464;6689;4663;5280;
13.04.2018 19:52:46;56;64;0;0;29379;26369;11925;20051;36311;10976;6065;
13.04.2018 19:52:47;48;51;0;0;35080;5649;1495;2345;5017;3027;838;
13.04.2018 19:52:48;56;50;0;0;36284;17929;9165;7620;9383;9858;4061;
13.04.2018 19:52:49;57;44;0;0;31925;13305;4162;7162;5709;4787;1772;
13.04.2018 19:52:50;48;40;0;0;31361;6831;2576;4258;6852;4296;932;
13.04.2018 19:52:51;53;43;0;0;135096;50183;3910;57674;31129;35677;9567;
13.04.2018 19:52:52;37;38;0;0;499745;116169;19163;14221;18321;14336;10022;
13.04.2018 19:52:53;40;34;0;0;79960;11202;14448;8504;14862;10439;2950;
13.04.2018 19:52:54;44;34;0;0;22681;5353;7823;24303;12122;6280;3986;
13.04.2018 19:52:55;44;38;0;0;69101;26239;28572;17221;24413;11289;5448;
13.04.2018 19:52:56;57;38;0;0;114212;20228;22769;29656;16381;4212;3332;
13.04.2018 19:52:57;54;50;0;0;9466;3981;8395;2631;2334;2108;638;
13.04.2018 19:52:58;34;51;0;0;142081;35744;10738;26561;6377;3014;1053;
13.04.2018 19:52:59;30;43;0;0;43819;13797;4455;31943;10978;6609;5699;
13.04.2018 19:53:00;35;47;0;0;73616;15934;24182;11873;15788;5292;12066;
13.04.2018 19:53:01;30;30;0;0;54924;5766;4213;3418;5261;498;818;
13.04.2018 19:53:02;54;38;0;0;20826;28775;6113;20712;18923;10098;3331;
13.04.2018 19:53:03;54;44;0;0;87472;11249;40673;16306;22294;6146;11916;
13.04.2018 19:53:04;47;37;0;0;123020;16162;7376;3260;9843;4314;9145;
13.04.2018 19:53:05;44;41;0;0;95135;24128;7051;15477;7829;23503;7013;
13.04.2018 19:53:06;30;41;0;0;43200;27759;14979;16715;8298;3266;2387;
13.04.2018 19:53:07;37;41;0;0;45393;17309;12567;10574;17527;8687;2809;
13.04.2018 19:53:08;37;44;0;0;76599;7615;15005;18792;6773;7474;2414;
13.04.2018 19:53:09;44;44;0;0;66459;2126;21832;8096;13858;3611;5414;
13.04.2018 19:53:10;47;41;0;0;18053;4887;14124;21925;5111;2522;1187;
13.04.2018 19:53:11;41;41;0;0;53327;16327;12817;2745;12219;3107;2117;
13.04.2018 19:53:12;44;47;0;0;40638;13835;4574;6345;6102;818;511;
13.04.2018 19:53:13;53;48;0;0;11613;3870;4652;9686;7090;11949;2797;
13.04.2018 19:53:14;60;51;0;0;11036;6219;13967;11889;7475;4386;2426;
13.04.2018 19:53:15;56;53;0;0;34914;25500;8186;27230;7190;4541;1851;
13.04.2018 19:53:16;63;53;0;0;37220;9498;14810;8788;12560;2487;2171;
13.04.2018 19:53:17;50;64;0;0;22820;40849;6051;9912;5899;2336;2399;
13.04.2018 19:53:18;38;57;0;0;12445;3589;1551;5552;1481;990;543;
13.04.2018 19:53:19;41;53;0;0;50984;14167;12087;23173;10603;2420;3335;
13.04.2018 19:53:20;53;50;0;0;10731;8721;2960;14881;14043;2122;3441;
13.04.2018 19:53:21;56;37;0;0;29401;7035;3085;5575;4502;1559;992;
13.04.2018 19:53:22;66;29;0;0;158987;13499;11489;21441;36944;7098;4935;
13.04.2018 19:53:23;66;37;0;0;59444;60436;6608;30228;16942;6836;4093;
13.04.2018 19:53:24;34;26;0;0;73821;2370;5607;3924;1857;1287;769;
13.04.2018 19:53:25;34;29;0;0;78805;22990;14998;15844;13991;6425;6711;
13.04.2018 19:53:26;21;37;0;0;120114;24202;10586;12152;9483;5716;3388;
13.04.2018 19:53:27;21;21;0;0;12703;825;1166;1614;1960;1161;1833;
13.04.2018 19:53:28;44;30;0;0;36786;9299;12689;13502;15342;4388;3840;
13.04.2018 19:53:29;44;27;0;0;122603;23818;20744;14000;16430;4574;6177;
13.04.2018 19:53:30;38;20;0;0;177336;7909;9249;8262;6168;1039;816;
13.04.2018 19:53:31;38;40;0;0;35718;22674;30006;5423;11331;8344;2734;
13.04.2018 19:53:32;30;41;0;0;24627;4686;11260;13786;5464;4826;5317;
13.04.2018 19:53:33;34;51;0;0;28907;26713;23321;27526;8628;2307;2945;
13.04.2018 19:53:34;44;61;0;0;78267;5527;25612;10257;12059;4363;8737;
13.04.2018 19:53:35;40;47;0;0;27677;4422;2315;7929;3099;3915;685;
13.04.2018 19:53:36;27;48;0;0;117664;59527;21862;28481;8427;6699;7336;
13.04.2018 19:53:37;30;34;0;0;52587;5016;6538;27220;9701;6095;6374;
