DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
26.04.2018 23:42:32;57;66;0;0;26828;8550;49910;21423;20885;16660;7618;
26.04.2018 23:42:33;80;67;0;0;7643;1259;1653;6093;4190;4861;2688;
26.04.2018 23:42:34;80;69;0;0;38498;17617;26019;23790;18197;13427;18491;
26.04.2018 23:42:35;51;69;0;0;109622;33869;4347;25115;17349;18736;23614;
26.04.2018 23:42:36;54;63;0;0;19447;16870;4066;8929;12628;16894;11005;
26.04.2018 23:42:37;51;75;0;0;7508;9269;8697;21654;8189;18119;10807;
26.04.2018 23:42:38;61;67;0;0;20891;9166;4804;8995;19240;9606;13338;
26.04.2018 23:42:39;77;77;0;0;13227;9651;12366;12277;14835;14174;17572;
26.04.2018 23:42:40;77;77;0;0;9917;2874;5597;2506;6030;4734;2228;
26.04.2018 23:42:41;81;80;0;0;8254;1680;30997;21023;18060;27411;12138;
26.04.2018 23:42:42;80;87;0;0;7582;6618;26262;38529;19526;11164;10317;
26.04.2018 23:42:43;70;93;0;0;14031;8962;35105;17232;12387;20883;7807;
26.04.2018 23:42:44;75;96;0;0;22785;18709;15328;15618;22240;16545;12817;
26.04.2018 23:42:45;80;83;0;0;8818;12154;3092;45362;16328;16628;12210;
26.04.2018 23:42:46;78;83;0;0;29550;27912;15323;6896;29919;13512;15664;
26.04.2018 23:42:47;84;64;0;0;32988;12366;6145;43661;21435;17472;22881;
26.04.2018 23:42:48;80;63;0;0;33913;6854;30011;14959;18001;16335;15966;
26.04.2018 23:42:49;67;70;0;0;32566;9121;18046;10935;14409;17822;7212;
26.04.2018 23:42:50;66;63;0;0;16088;2813;5112;5460;7722;4123;3121;
26.04.2018 23:42:51;50;74;0;0;89769;61130;15857;30173;17314;19988;14394;
26.04.2018 23:42:52;60;77;0;0;3821;9376;8682;9110;12356;11738;7147;
26.04.2018 23:42:53;67;74;0;0;10983;14973;3975;28291;15292;16974;11053;
26.04.2018 23:42:54;63;90;0;0;5895;7520;23912;15960;8247;26545;7681;
26.04.2018 23:42:55;78;84;0;0;14117;9041;5635;11280;11844;20195;9221;
26.04.2018 23:42:56;74;78;0;0;827;647;5467;11060;2682;2219;1997;
26.04.2018 23:42:57;67;77;0;0;22615;3875;12201;24756;12997;16002;7905;
26.04.2018 23:42:58;88;61;0;0;4136;5008;12739;27891;29195;15781;10136;
26.04.2018 23:42:59;87;64;0;0;27751;18764;12801;12739;19241;17983;5474;
26.04.2018 23:43:00;87;61;0;0;17504;9410;6937;24469;14384;11995;10734;
26.04.2018 23:43:01;90;78;0;0;1854;21872;22248;17180;17191;18373;9612;
26.04.2018 23:43:02;80;87;0;0;6223;6073;10739;12420;13351;11882;6953;
26.04.2018 23:43:03;87;90;0;0;1835;3569;2212;1259;4546;2367;2623;
26.04.2018 23:43:04;93;94;0;0;12856;11430;15867;18159;27166;13946;4233;
26.04.2018 23:43:05;100;74;0;0;2969;5271;2430;28565;14811;15900;13508;
26.04.2018 23:43:06;100;66;0;0;21089;13688;8197;20355;20491;20411;10481;
26.04.2018 23:43:07;90;70;0;0;5096;8051;3561;1832;2640;6577;3383;
26.04.2018 23:43:08;87;69;0;0;65891;45068;11180;33946;63762;35528;19501;
26.04.2018 23:43:09;66;77;0;0;58959;24900;12081;30009;21831;27911;10802;
26.04.2018 23:43:10;74;78;0;0;10174;7692;10729;9764;25243;12629;9169;
26.04.2018 23:43:11;75;61;0;0;59139;12730;12765;20233;14666;19674;15274;
26.04.2018 23:43:12;74;63;0;0;48044;19301;21968;24353;40908;11597;12375;
26.04.2018 23:43:13;70;64;0;0;61628;27991;26319;45003;24010;38470;10852;
26.04.2018 23:43:14;48;48;0;0;480594;34555;12396;26104;65835;55020;21112;
26.04.2018 23:43:15;47;44;0;0;85362;20175;8602;28741;17408;39567;11878;
26.04.2018 23:43:16;26;47;0;0;127226;39440;20000;5175;14738;12856;4657;
26.04.2018 23:43:17;24;44;0;0;23079;6699;7434;7185;6287;14022;16111;
26.04.2018 23:43:18;27;57;0;0;71475;5731;41558;89277;18927;24863;12308;
26.04.2018 23:43:19;40;66;0;0;9766;2597;6938;6343;8011;7710;5745;
26.04.2018 23:43:20;50;61;0;0;140895;34731;36486;72424;40438;31623;22333;
26.04.2018 23:43:21;43;57;0;0;209835;56110;35157;61699;27549;38236;34968;
26.04.2018 23:43:22;48;63;0;0;55926;22992;33640;41423;26845;20673;12960;
26.04.2018 23:43:23;47;69;0;0;43888;34191;34954;14266;41822;21732;29399;
26.04.2018 23:43:24;44;70;0;0;39907;8400;9964;6015;10913;6471;12815;
26.04.2018 23:43:25;56;80;0;0;13005;1518;12107;3658;6651;6927;3707;
