DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
27.04.2018 19:20:35;56;60;0;0;5649;3753;739;2502;2399;4971;1591;
27.04.2018 19:20:36;44;69;0;0;15380;12738;2871;7147;5032;18603;8559;
27.04.2018 19:20:37;60;57;0;0;12537;2196;20764;53031;55102;23210;68147;
27.04.2018 19:20:38;69;53;0;0;76285;10901;8089;10155;28154;47818;28004;
27.04.2018 19:20:39;69;54;0;0;6926;4675;2034;3518;3562;7949;5501;
27.04.2018 19:20:40;64;53;0;0;34033;13706;11846;5883;5996;2002;9284;
27.04.2018 19:20:41;40;41;0;0;182573;8068;4807;6813;11394;6898;9245;
27.04.2018 19:20:42;29;37;0;0;89990;6280;4599;5108;8614;7528;5623;
27.04.2018 19:20:43;26;43;0;0;40531;55268;17731;14249;20425;51691;73966;
27.04.2018 19:20:44;48;35;0;0;13755;3874;14122;7972;45008;21976;37374;
27.04.2018 19:20:46;63;41;0;0;20752;2367;1522;2973;9780;6602;7994;
27.04.2018 19:20:47;66;51;0;0;216772;18148;70803;6726;46861;48999;39094;
27.04.2018 19:20:48;57;35;0;0;79287;10964;7205;15463;5238;9340;10961;
27.04.2018 19:20:49;30;27;0;0;330494;26450;26299;33051;16591;25916;32993;
27.04.2018 19:20:50;29;16;0;0;21141;480;1121;7624;8086;13160;3910;
27.04.2018 19:20:51;27;17;0;0;147960;48881;10818;18252;26134;55402;20908;
27.04.2018 19:20:52;37;20;0;0;137384;21171;11738;17791;24573;38716;45824;
27.04.2018 19:20:53;47;48;0;0;32088;24188;13050;19868;49796;11851;63099;
27.04.2018 19:20:54;56;26;0;0;18881;694;709;896;9673;9117;12409;
27.04.2018 19:20:55;67;27;0;0;7009;2976;1736;5255;6447;8029;8183;
27.04.2018 19:20:56;80;41;0;0;26635;38050;12757;16285;24904;25381;52989;
27.04.2018 19:20:57;64;26;0;0;43774;3836;2779;12941;6152;12984;4031;
27.04.2018 19:20:58;63;43;0;0;17404;6787;3446;23237;10831;24135;49334;
27.04.2018 19:20:59;70;41;0;0;6857;2689;8472;10530;28698;18790;33245;
27.04.2018 19:21:00;63;27;0;0;156957;9519;29286;16951;20077;32139;26179;
27.04.2018 19:21:01;88;30;0;0;10469;7579;6466;36888;57808;32889;26119;
27.04.2018 19:21:02;84;41;0;0;78001;30669;36624;35682;34082;14693;8687;
27.04.2018 19:21:03;81;41;0;0;6158;2532;10709;29869;22270;22954;37488;
27.04.2018 19:21:04;88;38;0;0;12301;2549;932;4189;4293;5176;4757;
27.04.2018 19:21:06;74;43;0;0;37244;4935;12887;24806;22986;15246;20135;
27.04.2018 19:21:07;74;38;0;0;16995;7871;836;9546;5689;8685;4744;
27.04.2018 19:21:08;70;41;0;0;20171;5323;20453;9873;45956;27156;16796;
27.04.2018 19:21:09;64;41;0;0;158746;17899;9983;12574;20628;22413;14478;
27.04.2018 19:21:10;54;47;0;0;41827;3644;16100;7200;7997;8834;7620;
27.04.2018 19:21:11;63;44;0;0;58388;21252;7186;9630;48701;58559;17435;
27.04.2018 19:21:12;67;50;0;0;3889;6974;8671;33743;31929;36255;49315;
27.04.2018 19:21:13;77;38;0;0;79158;4764;14759;33914;39962;25681;11571;
27.04.2018 19:21:14;78;48;0;0;6166;11448;15665;24326;21998;31517;17878;
27.04.2018 19:21:15;90;43;0;0;23648;10685;4578;23964;22725;26556;35077;
27.04.2018 19:21:16;74;50;0;0;27389;2549;13114;3687;9746;6170;7677;
27.04.2018 19:21:17;83;61;0;0;6867;2537;13246;7208;29690;48003;44313;
27.04.2018 19:21:18;66;53;0;0;174050;18956;35031;25135;17425;20980;29045;
