DateTime;Attention;Meditation;Raw;Delta;Theta;Alpha1;Alpha2;Beta1;Beta2;Gamma1;Gamma2
25.04.2018 17:44:24;30;47;0;0;40722;7060;2792;3018;7146;1644;1838;
25.04.2018 17:44:25;30;53;0;0;240478;21937;72569;40779;25358;16592;9883;
25.04.2018 17:44:26;43;54;0;0;544363;99781;226887;110461;90603;168801;98540;
25.04.2018 17:44:27;53;61;0;0;63537;16048;31502;5796;21370;8399;13866;
25.04.2018 17:44:28;56;74;0;0;99829;37869;67910;76091;31247;46533;21059;
25.04.2018 17:44:29;61;83;0;0;239452;98171;136235;18933;53553;50746;36890;
25.04.2018 17:44:30;61;70;0;0;398902;5609;81619;75952;51200;55945;43750;
25.04.2018 17:44:31;47;75;0;0;88513;43099;26989;8781;7660;16773;11618;
25.04.2018 17:44:32;37;67;0;0;318800;50343;50994;19020;29115;22191;35897;
25.04.2018 17:44:33;29;40;0;0;519774;27070;13187;38708;31669;16369;9861;
25.04.2018 17:44:34;30;37;0;0;1962018;126023;171423;308658;266080;67245;180422;
25.04.2018 17:44:35;30;21;0;0;777289;138670;26174;65831;46293;57008;71718;
25.04.2018 17:44:36;37;30;0;0;118624;81499;25718;27838;25380;23058;18580;
25.04.2018 17:44:37;48;61;0;0;265093;199316;147358;88893;102706;132956;106790;
25.04.2018 17:44:38;51;70;0;0;50953;14800;11204;13311;14329;8776;11178;
25.04.2018 17:44:39;50;66;0;0;209848;13534;14116;10625;10799;14004;14115;
25.04.2018 17:44:40;48;77;0;0;23043;24805;33755;7470;7265;9823;17472;
25.04.2018 17:44:41;38;57;0;0;111987;14962;7150;21778;9170;6813;12572;
25.04.2018 17:44:42;27;48;0;0;132231;15048;6348;6469;10916;3101;13151;
25.04.2018 17:44:43;48;63;0;0;31183;19201;16701;33043;19264;26774;20423;
25.04.2018 17:44:44;48;51;0;0;235380;55858;149286;68780;46210;53236;33287;
25.04.2018 17:44:45;56;70;0;0;35972;6781;44047;6601;11762;14145;9447;
25.04.2018 17:44:46;61;80;0;0;280536;68164;22797;51783;34290;7193;6263;
25.04.2018 17:44:47;63;83;0;0;25074;30622;14185;18616;25331;9833;7934;
25.04.2018 17:44:48;61;77;0;0;53210;18469;5037;5166;7602;2412;3855;
25.04.2018 17:44:49;63;60;0;0;33250;5000;6339;11137;6366;1374;8037;
25.04.2018 17:44:50;84;61;0;0;70283;24823;31601;27420;83842;18478;12912;
25.04.2018 17:44:51;75;53;0;0;28077;3969;6917;4212;5816;1533;2806;
25.04.2018 17:44:52;94;54;0;0;19431;8902;11260;11234;24481;16473;8351;
25.04.2018 17:44:53;78;56;0;0;79315;11196;13706;4624;3395;1716;2901;
25.04.2018 17:44:54;67;63;0;0;12596;5176;4608;919;5271;2994;1524;
25.04.2018 17:44:55;74;63;0;0;30603;3754;10531;14676;10129;12850;9942;
25.04.2018 17:44:56;69;67;0;0;7767;17695;3443;12041;13291;6453;3796;
25.04.2018 17:44:57;97;74;0;0;19934;9676;9745;5274;19258;5852;5726;
25.04.2018 17:44:58;96;70;0;0;27079;8212;8298;7590;9197;5044;5486;
25.04.2018 17:44:59;100;70;0;0;4608;5436;2658;5871;21599;3805;8750;
25.04.2018 17:45:00;97;69;0;0;26178;17082;7498;11147;13497;6434;4625;
25.04.2018 17:45:01;87;67;0;0;23898;6070;16910;19894;11589;6188;9048;
25.04.2018 17:45:02;90;61;0;0;9349;3988;816;4183;7775;2828;2196;
25.04.2018 17:45:03;74;57;0;0;10610;1511;1998;3312;3961;3468;2472;
25.04.2018 17:45:04;60;50;0;0;70181;13677;5813;9398;5403;6928;6618;
25.04.2018 17:45:05;54;41;0;0;510983;59974;96589;114724;94696;73128;15344;
25.04.2018 17:45:06;44;44;0;0;461721;179229;159087;497492;135048;288017;331129;
25.04.2018 17:45:07;37;69;0;0;100456;283983;27004;43533;48659;63049;40703;
25.04.2018 17:45:08;48;66;0;0;301025;26550;54054;43301;97927;105478;25381;
25.04.2018 17:45:09;48;69;0;0;123202;24841;26212;16067;24055;30469;11337;
25.04.2018 17:45:10;48;80;0;0;12014;8189;6753;5628;4136;7874;2943;
25.04.2018 17:45:12;44;57;0;0;278710;46411;28043;55099;26134;53369;28923;
25.04.2018 17:45:13;30;64;0;0;58935;13636;8090;6622;4269;10123;7516;
25.04.2018 17:45:14;27;64;0;0;414084;86886;122960;178241;58703;179086;118124;
25.04.2018 17:45:15;26;44;0;0;697423;60935;51645;40326;108619;132727;63687;
25.04.2018 17:45:16;16;50;0;0;59851;17860;4356;2978;2529;3961;4315;
25.04.2018 17:45:17;23;54;0;0;355368;125413;86820;38051;62729;65440;49667;
25.04.2018 17:45:18;27;74;0;0;45016;106778;98537;27544;38721;99565;43963;
25.04.2018 17:45:19;23;70;0;0;23568;3354;462;4015;2298;3517;1681;
25.04.2018 17:45:20;34;77;0;0;108948;102108;12417;58924;19662;49419;24292;
25.04.2018 17:45:21;30;90;0;0;82332;198418;24180;11227;27958;24201;22709;
25.04.2018 17:45:22;27;74;0;0;26684;12390;5815;14853;4555;18711;7677;
25.04.2018 17:45:23;24;90;0;0;187805;84561;56691;29141;21442;19305;37247;
25.04.2018 17:45:24;21;80;0;0;518319;77091;52150;12003;40392;42013;48711;
25.04.2018 17:45:25;16;61;0;0;239494;82790;14497;23998;14793;22120;31369;
25.04.2018 17:45:26;13;56;0;0;221472;8999;63492;42383;24460;60118;28687;
25.04.2018 17:45:27;23;48;0;0;46918;20709;1384;19499;13909;3317;4283;
25.04.2018 17:45:28;35;35;0;0;11716;348;1014;1938;2765;2492;1361;
25.04.2018 17:45:29;50;41;0;0;181775;138717;32958;24842;82190;62802;23368;
25.04.2018 17:45:30;47;56;0;0;221704;168825;104015;30767;28253;25576;23001;
25.04.2018 17:45:31;40;63;0;0;68119;25710;17575;10652;10984;37424;8552;
25.04.2018 17:45:32;30;84;0;0;87557;13159;40701;11153;11504;9585;16970;
25.04.2018 17:45:33;24;84;0;0;34504;19098;16696;13486;7786;5385;14834;
25.04.2018 17:45:34;26;69;0;0;334459;74107;16537;17397;26919;36965;22682;
25.04.2018 17:45:35;26;54;0;0;350455;44101;10299;23041;40015;24014;20815;
25.04.2018 17:45:36;23;48;0;0;350636;65803;25392;6454;26053;70237;38453;
25.04.2018 17:45:37;26;51;0;0;111834;119574;34379;11175;43016;46330;44554;
25.04.2018 17:45:38;21;54;0;0;599941;229517;19943;91890;31741;42401;51930;
25.04.2018 17:45:39;24;63;0;0;249035;62438;32682;38916;51514;71691;62241;
25.04.2018 17:45:40;34;67;0;0;19807;5115;5257;3779;3642;3067;2394;
25.04.2018 17:45:41;34;63;0;0;77560;1124;58250;11923;20790;20053;16234;
25.04.2018 17:45:42;47;61;0;0;371286;73057;75440;34744;106872;50583;47152;
25.04.2018 17:45:43;44;63;0;0;205467;77484;24714;26537;33923;45982;22443;
25.04.2018 17:45:44;54;54;0;0;81097;9235;16200;44737;36081;41481;24702;
25.04.2018 17:45:45;77;43;0;0;8926;2842;8250;15275;28753;17269;13664;
25.04.2018 17:45:46;83;43;0;0;36856;10198;9876;11671;22147;32097;6200;
25.04.2018 17:45:47;100;40;0;0;9281;5638;3527;8473;15930;15745;9591;
25.04.2018 17:45:48;100;40;0;0;26774;6727;6632;36429;16579;5968;17125;
25.04.2018 17:45:49;90;57;0;0;9761;19713;18240;10577;14150;10020;12026;
25.04.2018 17:45:50;67;61;0;0;45979;19227;3337;9194;2775;5075;2127;
25.04.2018 17:45:51;61;74;0;0;29290;33588;19998;20761;29978;9660;19654;
25.04.2018 17:45:52;54;75;0;0;74830;18114;2913;4807;22713;15478;15079;
25.04.2018 17:45:53;60;64;0;0;9047;612;10153;8873;10626;9281;5307;
25.04.2018 17:45:54;70;67;0;0;14364;6272;6890;6031;3176;3628;4427;
25.04.2018 17:45:55;57;66;0;0;47726;31438;11537;11621;8504;9629;22663;
25.04.2018 17:45:56;56;69;0;0;40214;10880;7905;6069;12503;13510;9096;
25.04.2018 17:45:57;66;64;0;0;3854;1423;6663;10571;16847;6838;10112;
25.04.2018 17:45:58;78;63;0;0;11765;13314;5182;22750;11354;3209;4808;
25.04.2018 17:45:59;84;66;0;0;29174;39359;17902;16600;17484;24793;12495;
25.04.2018 17:46:00;80;64;0;0;461815;100545;73432;59162;73520;49586;60003;
25.04.2018 17:46:01;54;53;0;0;474570;25859;47001;252912;58979;135192;45064;
25.04.2018 17:46:02;48;44;0;0;305937;38574;43676;52079;69756;69765;64236;
25.04.2018 17:46:03;51;37;0;0;203083;66077;73855;34719;96501;30210;23176;
25.04.2018 17:46:04;47;44;0;0;277427;184709;20999;34964;36609;33329;23865;
25.04.2018 17:46:05;47;56;0;0;81328;15794;7132;8583;10212;17252;8349;
25.04.2018 17:46:06;37;63;0;0;65833;11657;15058;9071;6591;10424;8419;
25.04.2018 17:46:07;27;63;0;0;118413;79191;35681;100921;26937;45852;55561;
25.04.2018 17:46:08;34;56;0;0;188839;54229;12604;6912;30173;13388;26175;
25.04.2018 17:46:09;29;57;0;0;870190;141831;146188;118526;79013;53657;60385;
25.04.2018 17:46:10;40;48;0;0;591165;42247;85940;175818;136850;106436;140778;
25.04.2018 17:46:11;44;38;0;0;92726;19050;6035;26540;22632;13944;21809;
25.04.2018 17:46:12;56;43;0;0;13461;14209;422;3626;12594;3589;3129;
25.04.2018 17:46:13;78;53;0;0;11319;9189;23795;14882;27297;10959;27139;
25.04.2018 17:46:14;74;63;0;0;192893;80296;12464;15843;34371;21674;12548;
25.04.2018 17:46:15;67;50;0;0;340268;16940;3780;25257;43072;49547;28518;
25.04.2018 17:46:16;57;43;0;0;47767;12046;7286;11548;10641;6655;9768;
25.04.2018 17:46:17;40;43;0;0;49091;18063;24994;8874;8023;18424;8394;
25.04.2018 17:46:18;41;38;0;0;71934;11259;16694;26613;13657;8744;8139;
25.04.2018 17:46:19;41;63;0;0;408425;54087;225004;62532;78988;42836;41754;
25.04.2018 17:46:20;41;74;0;0;33059;21292;11752;7997;11432;12761;7902;
25.04.2018 17:46:21;38;64;0;0;308200;19104;82511;25162;26529;44348;29967;
25.04.2018 17:46:22;47;75;0;0;20775;14362;10102;9128;14817;5502;3593;
25.04.2018 17:46:23;44;80;0;0;29949;28165;5154;9306;6324;7020;6859;
25.04.2018 17:46:24;38;61;0;0;49271;1610;5891;2873;4535;2435;3372;
25.04.2018 17:46:25;41;43;0;0;117143;4431;4456;21139;11767;4213;15002;
25.04.2018 17:46:26;29;35;0;0;418858;38499;100497;47627;56465;47335;19988;
25.04.2018 17:46:27;27;34;0;0;132115;88488;6747;9130;18377;16612;56703;
25.04.2018 17:46:28;29;51;0;0;15087;10923;5120;4280;3319;4192;5484;
25.04.2018 17:46:29;40;69;0;0;10493;3414;5696;12230;5238;10521;3342;
25.04.2018 17:46:30;50;61;0;0;41326;3439;5597;10901;13382;3454;5664;
25.04.2018 17:46:31;57;61;0;0;25793;13539;11618;7299;11082;9624;23581;
25.04.2018 17:46:32;56;51;0;0;123262;4993;45912;12882;14021;9284;12732;
25.04.2018 17:46:33;50;48;0;0;87339;13022;14586;17659;13464;14368;10260;
25.04.2018 17:46:34;37;47;0;0;155348;12295;4975;11705;12015;14648;18180;
25.04.2018 17:46:35;24;35;0;0;62125;2729;11750;7410;4686;5618;3151;
25.04.2018 17:46:36;35;34;0;0;9582;3663;1279;2439;3646;3087;1871;
25.04.2018 17:46:37;23;38;0;0;386149;123006;34932;39335;18191;14514;17013;
25.04.2018 17:46:38;24;56;0;0;68388;27174;19729;7507;8576;5129;12823;
25.04.2018 17:46:39;23;57;0;0;91217;8196;14855;8580;6078;5686;6605;
25.04.2018 17:46:40;8;63;0;0;106962;24482;35162;9606;8367;11924;23849;
25.04.2018 17:46:41;24;75;0;0;22406;29776;14138;3348;14611;5258;12205;
25.04.2018 17:46:42;21;77;0;0;38292;3943;22357;2143;3484;1398;4191;
25.04.2018 17:46:43;29;97;0;0;16917;58280;31756;22415;13288;8624;18837;
25.04.2018 17:46:44;43;97;0;0;30453;13280;14221;9112;13869;6321;15345;
25.04.2018 17:46:44;40;80;0;0;64078;8404;7055;6752;11191;8516;3995;
25.04.2018 17:46:45;38;66;0;0;36236;2841;5118;5777;1787;4080;2609;
25.04.2018 17:46:46;38;57;0;0;75208;95557;12978;44910;22121;24942;26982;
25.04.2018 17:46:47;24;51;0;0;29832;5353;4474;1465;2211;1257;533;
25.04.2018 17:46:48;37;50;0;0;22596;1196;6538;18606;13389;13888;3720;
25.04.2018 17:46:49;35;48;0;0;22851;3087;1693;3399;926;1635;4157;
25.04.2018 17:46:50;38;47;0;0;37831;30431;13755;10540;15207;12753;6844;
25.04.2018 17:46:51;41;43;0;0;85161;15801;7427;12461;9390;5071;13766;
25.04.2018 17:46:52;37;41;0;0;61538;4087;7329;16507;19240;14870;5878;
25.04.2018 17:46:53;48;27;0;0;78614;1951;2734;3842;10064;7700;5064;
25.04.2018 17:46:54;54;23;0;0;15967;1154;14686;14996;10998;5733;6708;
25.04.2018 17:46:55;40;29;0;0;86490;27098;11511;2570;2598;1060;1171;
25.04.2018 17:46:56;20;17;0;0;235769;3573;3804;11617;7425;6409;6993;
25.04.2018 17:46:57;23;27;0;0;28930;3029;934;4312;5492;2852;2036;
25.04.2018 17:46:58;27;24;0;0;14646;1483;5494;3895;11506;8312;4361;
25.04.2018 17:46:59;51;40;0;0;6338;25987;3708;2542;8613;6497;8494;
25.04.2018 17:47:00;61;67;0;0;34958;10105;9757;4183;5543;1670;2268;
25.04.2018 17:47:01;75;70;0;0;6213;376;2090;3083;5675;1004;1985;
25.04.2018 17:47:02;75;78;0;0;10394;5810;5852;5019;12989;6416;5564;
25.04.2018 17:47:03;63;66;0;0;4648;1448;1868;693;561;744;709;
25.04.2018 17:47:04;56;66;0;0;16032;2630;6058;3130;1218;2147;1231;
25.04.2018 17:47:05;50;75;0;0;28261;10047;11433;15620;14204;7665;7900;
25.04.2018 17:47:06;30;69;0;0;31466;3870;4567;2067;3225;930;586;
25.04.2018 17:47:07;44;75;0;0;7850;14659;6778;5998;9578;4752;4983;
25.04.2018 17:47:08;63;75;0;0;15793;7399;14719;14864;13473;6386;16419;
25.04.2018 17:47:09;69;78;0;0;11957;16214;2075;5787;15878;10308;5178;
25.04.2018 17:47:10;67;84;0;0;35498;14684;4863;3652;3774;2430;799;
25.04.2018 17:47:11;63;87;0;0;10329;8116;14513;2959;6617;4315;9757;
25.04.2018 17:47:12;61;87;0;0;32742;15348;14671;13160;18927;12754;4478;
25.04.2018 17:47:13;40;70;0;0;181766;10643;11983;9027;10835;10200;9888;
25.04.2018 17:47:14;43;57;0;0;136596;16993;4929;14003;14915;9894;11420;
25.04.2018 17:47:15;48;53;0;0;8473;18580;4331;14958;9630;6618;4605;
25.04.2018 17:47:16;38;57;0;0;19566;21650;5996;11373;5273;4989;5959;
25.04.2018 17:47:17;41;77;0;0;287892;167349;49313;8385;36018;18580;20944;
25.04.2018 17:47:18;41;78;0;0;20857;2238;1596;2160;2644;1452;1256;
25.04.2018 17:47:19;34;69;0;0;84803;10180;25035;15285;13034;8338;7723;
25.04.2018 17:47:20;47;56;0;0;15706;4767;3232;8965;13157;2832;6349;
25.04.2018 17:47:21;63;60;0;0;4930;5320;9741;4024;7712;3859;9408;
25.04.2018 17:47:22;61;64;0;0;36544;6826;4765;10592;3756;3969;2463;
25.04.2018 17:47:23;61;61;0;0;31675;6281;4966;9555;4586;2589;2187;
25.04.2018 17:47:24;40;66;0;0;157517;26004;34670;7677;12821;4016;6032;
25.04.2018 17:47:25;35;48;0;0;115334;6674;16922;6458;30962;7092;6752;
25.04.2018 17:47:26;29;53;0;0;61107;3610;21466;4022;3943;11086;2612;
25.04.2018 17:47:27;30;57;0;0;33728;6989;8773;3295;6588;7306;2732;
25.04.2018 17:47:28;35;40;0;0;296738;7873;13702;40334;23564;16951;21166;
25.04.2018 17:47:29;35;51;0;0;91029;9430;72030;32963;44024;10535;10908;
25.04.2018 17:47:30;50;56;0;0;21215;9146;11719;758;10962;2340;1012;
25.04.2018 17:47:31;60;67;0;0;7314;36458;11822;7606;20059;9700;10834;
25.04.2018 17:47:32;53;67;0;0;88919;1107;5357;8257;3300;3743;1317;
25.04.2018 17:47:33;41;56;0;0;575435;37739;40012;21468;49450;37725;34924;
25.04.2018 17:47:34;37;43;0;0;55664;9373;3838;3970;8805;9544;7522;
25.04.2018 17:47:35;24;24;0;0;51461;6544;5652;3070;6810;9984;7221;
25.04.2018 17:47:37;44;38;0;0;85500;7395;24072;8680;40795;27577;17000;
25.04.2018 17:47:38;41;54;0;0;905025;250917;581347;200480;102134;311106;272926;
25.04.2018 17:47:39;44;60;0;0;46441;14176;2422;2869;11084;14059;4384;
25.04.2018 17:47:40;48;64;0;0;41252;7431;12740;6143;11055;19135;4644;
25.04.2018 17:47:41;44;75;0;0;73481;31099;53391;34504;32015;32021;43736;
25.04.2018 17:47:42;50;67;0;0;252379;69556;40549;50647;39427;65799;33058;
25.04.2018 17:47:43;47;70;0;0;237325;26460;101526;36847;36172;51168;29777;
25.04.2018 17:47:44;37;56;0;0;806725;53912;14330;52749;54033;113537;86728;
25.04.2018 17:47:45;29;48;0;0;1531838;341011;85622;104269;189819;165444;73141;
25.04.2018 17:47:46;26;48;0;0;264972;68603;23592;12493;24702;23789;10678;
25.04.2018 17:47:47;41;53;0;0;90908;120370;63646;20317;135788;85844;38922;
25.04.2018 17:47:48;47;60;0;0;159516;16813;12613;13273;20174;15705;5861;
25.04.2018 17:47:49;43;60;0;0;86388;14702;9233;10110;7660;13730;7247;
25.04.2018 17:47:50;50;67;0;0;103754;77815;134330;90760;53098;110112;56399;
25.04.2018 17:47:51;38;69;0;0;4322;4586;1204;1812;1447;2039;1148;
25.04.2018 17:47:52;37;66;0;0;76628;7647;4382;12038;7356;3007;4253;
25.04.2018 17:47:53;60;70;0;0;12241;12930;2081;7205;21489;27108;7737;
25.04.2018 17:47:54;66;66;0;0;19819;6953;10641;11324;13853;5683;7364;
25.04.2018 17:47:55;69;64;0;0;16727;2743;16287;5127;6769;7186;4940;
25.04.2018 17:47:56;66;66;0;0;19169;430;2868;2213;1520;1370;2598;
25.04.2018 17:47:57;43;53;0;0;37495;2660;2583;11560;2380;2217;3551;
25.04.2018 17:47:58;37;53;0;0;34891;24878;6718;22033;13666;11396;12969;
25.04.2018 17:47:59;44;50;0;0;12751;2682;11274;6153;11388;2342;3918;
25.04.2018 17:48:00;63;60;0;0;9495;3430;9860;6318;12867;13171;5791;
25.04.2018 17:48:01;84;78;0;0;7192;7541;6664;4404;11518;14538;14886;
25.04.2018 17:48:02;91;75;0;0;25908;6338;10575;7669;16250;3518;9021;
25.04.2018 17:48:03;80;77;0;0;41119;26120;14418;19797;9791;6258;15409;
25.04.2018 17:48:04;60;63;0;0;310640;21614;15208;12457;21354;17250;12121;
25.04.2018 17:48:05;38;34;0;0;694564;10738;9313;17732;34946;26283;22360;
25.04.2018 17:48:06;27;44;0;0;94361;112789;11047;4521;26903;12484;11669;
25.04.2018 17:48:07;40;34;0;0;32702;5105;7349;25902;21056;11455;8678;
25.04.2018 17:48:08;51;51;0;0;22868;14121;18957;24242;12116;9287;12313;
25.04.2018 17:48:09;70;83;0;0;10405;8635;8979;4541;14010;7876;12372;
25.04.2018 17:48:10;75;70;0;0;34340;12883;7412;11447;10234;12442;13003;
25.04.2018 17:48:11;69;87;0;0;25063;17021;12572;8885;14794;11081;28062;
25.04.2018 17:48:12;77;75;0;0;30171;8679;3357;8470;19280;8516;23803;
